"sp"	"x"	"y"
"Benthosema_glaciale"	-62.449667	42.786167
"Boreogadus_saida"	-60.290278	56.746667
"Boreogadus_saida"	-58.381111	56.528889
"Boreogadus_saida"	-59.143056	56.943056
"Boreogadus_saida"	-59.970278	58.435278
"Boreogadus_saida"	-65.958333	60.408056
"Boreogadus_saida"	-67.715556	60.831389
"Boreogadus_saida"	-60.113333	58.505833
"Boreogadus_saida"	-59.730333	47.676833
"Boreogadus_saida"	-55.768167	51.877833
"Boreogadus_saida"	-61.382	48.194833
"Boreogadus_saida"	-68.584667	48.879167
"Boreogadus_saida"	-60.058167	49.9055
"Boreogadus_saida"	-64.1269	60.81
"Boreogadus_saida"	-63.968611	60.726111
"Boreogadus_saida"	-53.81306	52.44528
"Boreogadus_saida"	-58.369	50.441333
"Boreogadus_saida"	-67.573167	48.871167
"Boreogadus_saida"	-68.326333	48.647
"Boreogadus_saida"	-68.980667	48.623667
"Boreogadus_saida"	-68.974333	48.673167
"Boreogadus_saida"	-68.122333	49.025667
"Boreogadus_saida"	-60.066833	49.822167
"Boreogadus_saida"	-60.477333	45.224167
"Boreogadus_saida"	-66.792167	49.141667
"Boreogadus_saida"	-67.1045	49.050333
"Boreogadus_saida"	-67.850667	48.823167
"Boreogadus_saida"	-68.0715	48.832333
"Boreogadus_saida"	-68.601833	48.571167
"Boreogadus_saida"	-67.823667	49.053167
"Boreogadus_saida"	-66.641167	50
"Boreogadus_saida"	-64.467333	49.763
"Boreogadus_saida"	-65.172333	50.1205
"Boreogadus_saida"	-64.94	50.202833
"Boreogadus_saida"	-64.3875	50.192
"Boreogadus_saida"	-62.235333	49.977333
"Boreogadus_saida"	-62.3275	50.055833
"Boreogadus_saida"	-61.416833	49.856667
"Boreogadus_saida"	-60.854333	49.984833
"Boreogadus_saida"	-60.1055	49.653
"Boreogadus_saida"	-58.417833	49.881333
"Boreogadus_saida"	-57.520667	50.555833
"Boreogadus_saida"	-55.8355	51.738833
"Boreogadus_saida"	-57.5555	50.766833
"Boreogadus_saida"	-57.875333	50.876
"Boreogadus_saida"	-58.318	50.486667
"Boreogadus_saida"	-58.766333	50.049
"Boreogadus_saida"	-59.458333	49.895667
"Boreogadus_saida"	-59.7255	49.764833
"Boreogadus_saida"	-59.961	47.8275
"Boreogadus_saida"	-67.59057	49.31698
"Boreogadus_saida"	-69.04405	48.64055
"Boreogadus_saida"	-51.87	69.15
"Boreogadus_saida"	-68.30975	49.012583
"Boreogadus_saida"	-68.743833	48.8445
"Boreogadus_saida"	-68.821083	48.797667
"Boreogadus_saida"	-68.5405	48.9515
"Boreogadus_saida"	-68.91602	48.78563
"Boreogadus_saida"	-59.347667	49.295667
"Boreogadus_saida"	-57.681	50.325333
"Boreogadus_saida"	-57.923167	50.448167
"Boreogadus_saida"	-57.286	50.9655
"Boreogadus_saida"	-56.439167	51.493333
"Boreogadus_saida"	-56.441	51.623167
"Boreogadus_saida"	-57.767167	50.667833
"Boreogadus_saida"	-60.2365	49.8545
"Boreogadus_saida"	-60.161667	49.791333
"Boreogadus_saida"	-61.8745	49.425833
"Boreogadus_saida"	-62.694167	50.050667
"Boreogadus_saida"	-65.396	50.180833
"Boreogadus_saida"	-68.558167	48.579333
"Boreogadus_saida"	-67.8848	49.27997
"Boreogadus_saida"	-58.67655	50.791492
"Boreogadus_saida"	-58.360333	51.00025
"Boreogadus_saida"	-58.073058	51.108442
"Boreogadus_saida"	-57.769833	51.167833
"Boreogadus_saida"	-57.933841	51.09849
"Boreogadus_saida"	-57.783917	51.110667
"Boreogadus_saida"	-57.920534	51.076154
"Boreogadus_saida"	-57.879998	51.158563
"Boreogadus_saida"	-68.1044	49.12345
"Boreogadus_saida"	-64.9045	49.329333
"Boreogadus_saida"	-67.8075	49.168833
"Boreogadus_saida"	-68.0425	49.087333
"Boreogadus_saida"	-68.2155	49.033667
"Boreogadus_saida"	-68.7955	48.520833
"Boreogadus_saida"	-68.684667	48.556833
"Boreogadus_saida"	-67.478333	48.92
"Boreogadus_saida"	-67.041	49.410167
"Boreogadus_saida"	-67.077333	49.4765
"Boreogadus_saida"	-66.8175	49.677167
"Boreogadus_saida"	-66.989	49.718833
"Boreogadus_saida"	-66.771167	49.945333
"Boreogadus_saida"	-65.7805	49.9445
"Boreogadus_saida"	-65.744	50.074333
"Boreogadus_saida"	-65.597	49.935333
"Boreogadus_saida"	-64.331	50.22
"Boreogadus_saida"	-64.190833	49.445167
"Boreogadus_saida"	-62.2175	48.927
"Boreogadus_saida"	-60.868833	48.8775
"Boreogadus_saida"	-58.582667	49.744
"Boreogadus_saida"	-57.4175	50.797
"Boreogadus_saida"	-55.8905	51.851833
"Boreogadus_saida"	-56.329333	51.67
"Boreogadus_saida"	-57.857333	50.637667
"Boreogadus_saida"	-57.731333	50.587
"Boreogadus_saida"	-58.704	50.301
"Boreogadus_saida"	-58.911167	50.1685
"Boreogadus_saida"	-58.776	49.975333
"Boreogadus_saida"	-59.6395	49.8345
"Boreogadus_saida"	-60.066667	49.463167
"Boreogadus_saida"	-60.369833	49.659167
"Boreogadus_saida"	-61.549667	49.842667
"Boreogadus_saida"	-62.209833	50.015167
"Boreogadus_saida"	-62.568833	50.094167
"Boreogadus_saida"	-63.149833	50.084
"Boreogadus_saida"	-63.453333	50.075333
"Boreogadus_saida"	-63.718	50.028833
"Boreogadus_saida"	-62.718833	49.745167
"Boreogadus_saida"	-59.632167	48.751333
"Boreogadus_saida"	-59.426	48.5045
"Boreogadus_saida"	-59.475667	48.316167
"Boreogadus_saida"	-60.6055	47.815833
"Boreogadus_saida"	-58.975	49.957667
"Boreogadus_saida"	-58.626167	50.073
"Boreogadus_saida"	-58.184333	50.4415
"Boreogadus_saida"	-58.154833	50.546167
"Boreogadus_saida"	-57.9745	50.559833
"Boreogadus_saida"	-57.677833	50.731333
"Boreogadus_saida"	-58.344	49.885833
"Boreogadus_saida"	-58.7215	49.269333
"Boreogadus_saida"	-59.5345	48.693833
"Boreogadus_saida"	-59.641833	48.291
"Boreogadus_saida"	-59.465	48.182333
"Boreogadus_saida"	-59.209333	48.295333
"Boreogadus_saida"	-63.4115	49.287167
"Boreogadus_saida"	-68.137833	48.710833
"Boreogadus_saida"	-67.708	48.8475
"Boreogadus_saida"	-66.735833	49.83
"Boreogadus_saida"	-63.1275	50.036
"Boreogadus_saida"	-62.569333	49.778
"Boreogadus_saida"	-62.492	49.688167
"Boreogadus_saida"	-61.4825	49.812333
"Boreogadus_saida"	-61.137	49.8325
"Boreogadus_saida"	-60.18	49.812167
"Boreogadus_saida"	-60.217833	49.681
"Boreogadus_saida"	-60.047667	49.694667
"Centroscyllium_fabricii"	-60.566944	61.823333
"Centroscyllium_fabricii"	-66.725481	49.511388
"Centroscyllium_fabricii"	-58.872222	63.7854
"Centroscyllium_fabricii"	-62.931901	48.728591
"Centroscyllium_fabricii"	-63.035953	48.670387
"Centroscyllium_fabricii"	-64.152534	49.220493
"Centroscyllium_fabricii"	-61.239624	48.486032
"Centroscyllium_fabricii"	-60.281333	47.883333
"Centroscyllium_fabricii"	-60.216167	48.0495
"Centroscyllium_fabricii"	-59.955167	48.089167
"Centroscyllium_fabricii"	-59.730333	47.676833
"Centroscyllium_fabricii"	-60.188167	48.309667
"Centroscyllium_fabricii"	-60.628833	48.2855
"Centroscyllium_fabricii"	-62.089667	48.4555
"Centroscyllium_fabricii"	-65.0105	49.4355
"Centroscyllium_fabricii"	-65.2205	49.559
"Centroscyllium_fabricii"	-65.762167	49.512167
"Centroscyllium_fabricii"	-65.959667	49.308833
"Centroscyllium_fabricii"	-67.409	49.164
"Centroscyllium_fabricii"	-66.979833	49.337333
"Centroscyllium_fabricii"	-66.443	49.6835
"Centroscyllium_fabricii"	-66.189	49.694
"Centroscyllium_fabricii"	-59.588	49.663833
"Centroscyllium_fabricii"	-60.6895	48.464667
"Centroscyllium_fabricii"	-61.046833	48.344333
"Centroscyllium_fabricii"	-61.6	48.4495
"Centroscyllium_fabricii"	-61.952333	48.578167
"Centroscyllium_fabricii"	-62.042833	48.628833
"Centroscyllium_fabricii"	-62.157333	48.7735
"Centroscyllium_fabricii"	-63.2135	49.032667
"Centroscyllium_fabricii"	-66.550701	49.387822
"Centroscyllium_fabricii"	-62.063833	48.481
"Centroscyllium_fabricii"	-61.336667	48.227333
"Centroscyllium_fabricii"	-61.0905	48.139667
"Centroscyllium_fabricii"	-60.101333	47.7005
"Centroscyllium_fabricii"	-59.814333	48.032833
"Centroscyllium_fabricii"	-59.818	47.916167
"Centroscyllium_fabricii"	-60.3875	48.506
"Centroscyllium_fabricii"	-59.601167	49.379333
"Centroscyllium_fabricii"	-59.4325	49.117167
"Centroscyllium_fabricii"	-59.798333	49.024
"Centroscyllium_fabricii"	-60.990833	48.4685
"Centroscyllium_fabricii"	-61.3725	48.547667
"Centroscyllium_fabricii"	-62.151333	48.705
"Centroscyllium_fabricii"	-62.6095	48.701
"Centroscyllium_fabricii"	-62.791167	48.796667
"Centroscyllium_fabricii"	-64.543333	49.2715
"Centroscyllium_fabricii"	-64.318667	49.384167
"Centroscyllium_fabricii"	-64.923333	49.393333
"Centroscyllium_fabricii"	-65.562667	49.413
"Centroscyllium_fabricii"	-65.682	49.7655
"Centroscyllium_fabricii"	-67.606	49.014333
"Centroscyllium_fabricii"	-67.556667	49.125333
"Centroscyllium_fabricii"	-64.168667	49.111833
"Centroscyllium_fabricii"	-64.422	49.201833
"Centroscyllium_fabricii"	-64.008333	49.069667
"Centroscyllium_fabricii"	-63.623833	49.0085
"Centroscyllium_fabricii"	-63.563667	49.038167
"Centroscyllium_fabricii"	-63.355667	48.931167
"Centroscyllium_fabricii"	-64.826	49.558333
"Centroscyllium_fabricii"	-65.273667	49.466667
"Centroscyllium_fabricii"	-66.26	49.556333
"Centroscyllium_fabricii"	-66.510167	49.626833
"Centroscyllium_fabricii"	-68.749167	48.703333
"Centroscyllium_fabricii"	-60.011667	48.3825
"Centroscyllium_fabricii"	-59.3965	47.177167
"Centroscyllium_fabricii"	-58.884	46.4615
"Centroscyllium_fabricii"	-58.5095	46.4285
"Centroscyllium_fabricii"	-58.577	46.0375
"Centroscyllium_fabricii"	-59.6955	47.776333
"Centroscyllium_fabricii"	-59.961	47.8275
"Centroscyllium_fabricii"	-60.239833	47.723333
"Centroscyllium_fabricii"	-60.638833	48.213
"Centroscyllium_fabricii"	-61.033167	48.205667
"Centroscyllium_fabricii"	-61.344167	48.255167
"Centroscyllium_fabricii"	-62.838	48.834167
"Centroscyllium_fabricii"	-61.897833	48.539
"Centroscyllium_fabricii"	-61.868333	48.410333
"Centroscyllium_fabricii"	-62.596333	48.510833
"Centroscyllium_fabricii"	-62.6025	42.810333
"Centroscyllium_fabricii"	-62.0905	42.910667
"Centroscyllium_fabricii"	-60.9895	43.196333
"Centroscyllium_fabricii"	-59.5965	47.5015
"Centroscyllium_fabricii"	-59.533	47.6775
"Centroscyllium_fabricii"	-59.621833	47.753
"Centroscyllium_fabricii"	-59.882167	47.9655
"Centroscyllium_fabricii"	-60.266167	48.079667
"Centroscyllium_fabricii"	-60.4605	47.874667
"Centroscyllium_fabricii"	-61.097667	48.197833
"Centroscyllium_fabricii"	-61.344	48.357167
"Centroscyllium_fabricii"	-60.977667	48.333
"Centroscyllium_fabricii"	-65.882667	49.572833
"Centroscyllium_fabricii"	-66.232167	49.588667
"Centroscyllium_fabricii"	-66.4145	49.713667
"Centroscyllium_fabricii"	-67.375167	49.045833
"Centroscyllium_fabricii"	-67.199167	49.244
"Centroscyllium_fabricii"	-59.674	47.425
"Centroscyllium_fabricii"	-58.988333	46.976167
"Centroscyllium_fabricii"	-59.6755	46.822667
"Centroscyllium_fabricii"	-58.535667	46.405167
"Centroscyllium_fabricii"	-57.920667	45.848333
"Centroscyllium_fabricii"	-57.305	44.996667
"Centroscyllium_fabricii"	-57.590833	44.305333
"Centroscyllium_fabricii"	-58.0245	44.226833
"Centroscyllium_fabricii"	-63.897	49.176667
"Centroscyllium_fabricii"	-63.7545	49.011167
"Centroscyllium_fabricii"	-63.136667	48.942333
"Centroscyllium_fabricii"	-60.893555	62.189784
"Centroscyllium_fabricii"	-64.669	49.357333
"Centroscyllium_fabricii"	-64.7145	49.493667
"Centroscyllium_fabricii"	-64.9045	49.329333
"Centroscyllium_fabricii"	-65.203833	49.372833
"Centroscyllium_fabricii"	-65.225	49.491833
"Centroscyllium_fabricii"	-66.202667	49.344167
"Centroscyllium_fabricii"	-68.629833	48.761667
"Centroscyllium_fabricii"	-68.7955	48.520833
"Centroscyllium_fabricii"	-68.760667	48.652
"Centroscyllium_fabricii"	-67.0945	49.348833
"Centroscyllium_fabricii"	-67.041	49.410167
"Centroscyllium_fabricii"	-66.0455	49.768
"Centroscyllium_fabricii"	-62.9435	48.8395
"Centroscyllium_fabricii"	-63.271667	48.839
"Centroscyllium_fabricii"	-62.387	48.662333
"Centroscyllium_fabricii"	-61.979333	48.623
"Centroscyllium_fabricii"	-60.390333	49.315167
"Centroscyllium_fabricii"	-59.852167	49.0335
"Centroscyllium_fabricii"	-59.792667	47.953333
"Centroscyllium_fabricii"	-60.042	47.785833
"Centroscyllium_fabricii"	-60.1445	47.629667
"Centroscyllium_fabricii"	-60.253	47.630167
"Centroscyllium_fabricii"	-60.330333	48.157833
"Centroscyllium_fabricii"	-60.725667	48.110167
"Centroscyllium_fabricii"	-60.888667	48.105833
"Centroscyllium_fabricii"	-61.071167	48.431833
"Centroscyllium_fabricii"	-61.236833	48.540833
"Centroscyllium_fabricii"	-61.7725	48.4055
"Centroscyllium_fabricii"	-61.890667	48.332167
"Centroscyllium_fabricii"	-64.165167	42.6825
"Centroscyllium_fabricii"	-59.278667	47.150667
"Chauliodus_sloani"	-59.033611	57.025
"Chauliodus_sloani"	-58.129444	56.408611
"Chauliodus_sloani"	-45.66556	48.12639
"Chauliodus_sloani"	-63.770833	42.775833
"Chauliodus_sloani"	-64.129765	32.12662
"Chauliodus_sloani"	-62.190167	43.124833
"Chauliodus_sloani"	-62.0905	42.910667
"Chauliodus_sloani"	-61.071167	48.431833
"Chauliodus_sloani"	-57.822667	45.8035
"Chauliodus_sloani"	-60.538667	47.938
"Chauliodus_sloani"	-62.37	42.839
"Chauliodus_sloani"	-61.986667	42.845
"Chauliodus_sloani"	-62.963333	42.7885
"Chauliodus_sloani"	-62.368333	42.662167
"Chauliodus_sloani"	-62.7815	42.723
"Chauliodus_sloani"	-63.506667	42.649167
"Chauliodus_sloani"	-63.879167	42.547667
"Chauliodus_sloani"	-63.866167	42.686333
"Chauliodus_sloani"	-67.3995	42.464833
"Chauliodus_sloani"	-50.01667	49.68333
"Chauliodus_sloani"	-64.058167	42.696333
"Chauliodus_sloani"	-2.31885	36.71
"Chauliodus_sloani"	-64.525333	42.5255
"Chauliodus_sloani"	-40.4	62.25
"Chauliodus_sloani"	-60.637833	47.916
"Chauliodus_sloani"	-57.828	64.65
"Chauliodus_sloani"	-67.4401	39.8831
"Chauliodus_sloani"	-67.4164	40.0697
"Chauliodus_sloani"	-67.385833	39.796333
"Chauliodus_sloani"	-61.515	43.071
"Chauliodus_sloani"	-60.934	43.232167
"Chauliodus_sloani"	-39.86666	61.93333
"Chauliodus_sloani"	-39.96667	62.11666
"Chauliodus_sloani"	-40.21667	62.11666
"Chauliodus_sloani"	-62.069833	42.775667
"Chauliodus_sloani"	-62.449667	42.786167
"Chauliodus_sloani"	-30.31667	65.63333
"Chauliodus_sloani"	-33.03333	65.25
"Chauliodus_sloani"	-63.080333	42.794
"Chauliodus_sloani"	-60.346333	43.405833
"Chauliodus_sloani"	-61.634333	42.943667
"Chauliodus_sloani"	-67.41743	40.11074
"Chauliodus_sloani"	-65.250333	42.217333
"Chauliodus_sloani"	-64.000667	42.616
"Chauliodus_sloani"	-63.5465	42.687833
"Chauliodus_sloani"	-63.477167	42.712667
"Chauliodus_sloani"	-59.8845	48.029667
"Chauliodus_sloani"	-61.561833	42.8725
"Chauliodus_sloani"	-62.227333	42.815167
"Chauliodus_sloani"	-58.197762	64.166288
"Chauliodus_sloani"	-58.108727	63.92826
"Chauliodus_sloani"	-58.569443	63.3922
"Chauliodus_sloani"	-58.697658	62.997517
"Chauliodus_sloani"	-58.936063	63.115877
"Chauliodus_sloani"	-59.225978	63.35686
"Chauliodus_sloani"	-59.527228	62.551802
"Chauliodus_sloani"	-59.496907	62.843858
"Chauliodus_sloani"	-60.367907	62.556537
"Chiasmodon_niger"	-58.344722	56.44
"Chiasmodon_niger"	-59.425	63.614
"Chiasmodon_niger"	-45.60194	48.20222
"Chiasmodon_niger"	-60.891624	62.29302
"Chiasmodon_niger"	-61.986667	42.845
"Chiasmodon_niger"	-62.963333	42.7885
"Chiasmodon_niger"	-62.368333	42.662167
"Chiasmodon_niger"	-62.7815	42.723
"Chiasmodon_niger"	-63.030833	42.705833
"Chiasmodon_niger"	-57.75	63.78333
"Chiasmodon_niger"	-57.88334	63.68333
"Chiasmodon_niger"	-67.4164	40.0697
"Chiasmodon_niger"	-67.4396	40.1622
"Chiasmodon_niger"	-67.375833	39.805833
"Chiasmodon_niger"	-34.49	64.53
"Chiasmodon_niger"	-62.449667	42.786167
"Chiasmodon_niger"	-28.998741	38.51074
"Chiasmodon_niger"	-29.041923	38.556911
"Chiasmodon_niger"	-28.145209	38.396477
"Chiasmodon_niger"	-25.03437	36.898581
"Chiasmodon_niger"	-25.427885	37.668055
"Chiasmodon_niger"	-61.561833	42.8725
"Chiasmodon_niger"	-25.891289	37.573856
"Chiasmodon_niger"	-27.301905	38.635823
"Chiasmodon_niger"	-60.658167	43.136
"Chiasmodon_niger"	-61.001667	43.1215
"Chiasmodon_niger"	-61.566167	42.9715
"Chiasmodon_niger"	-61.462833	42.876
"Chiasmodon_niger"	-62.011333	42.628333
"Chiasmodon_niger"	-63.412	42.654667
"Chiasmodon_niger"	-64.068833	42.651667
"Chiasmodon_niger"	-64.027	42.468167
"Chiasmodon_niger"	-69.835667	39.780333
"Chiasmodon_niger"	-70.257333	39.597167
"Chiasmodon_niger"	-70.264667	39.197
"Chiasmodon_niger"	-69.5175	39.617333
"Chiasmodon_niger"	-28.002408	39.123109
"Chiasmodon_niger"	-55.06	63.21
"Chiasmodon_niger"	-25.297336	37.691156
"Chiasmodon_niger"	-25.683029	37.165393
"Chiasmodon_niger"	-62.337	42.873167
"Chiasmodon_niger"	-58.7578	43.729167
"Chiasmodon_niger"	-58.8969	43.830833
"Chiasmodon_niger"	-59.0072	43.246389
"Chiasmodon_niger"	-58.9853	43.931389
"Chiasmodon_niger"	-59.0022	43.304444
"Chiasmodon_niger"	-67.54	39.879444
"Chiasmodon_niger"	-67.541111	39.759722
"Chiasmodon_niger"	-66.926	39.852833
"Chiasmodon_niger"	-67.617333	39.877833
"Chiasmodon_niger"	-67.460167	39.892667
"Chiasmodon_niger"	-67.956	40.096333
"Chiasmodon_niger"	-67.452	40.0075
"Chiasmodon_niger"	-67.036167	39.863667
"Chiasmodon_niger"	-68.087219	40.234444
"Chiasmodon_niger"	-67.329667	39.909
"Chiasmodon_niger"	-67.341333	39.905333
"Chiasmodon_niger"	-67.4285	39.961333
"Chiasmodon_niger"	-67.415833	39.976
"Chiasmodon_niger"	-25.915804	37.590057
"Chiasmodon_niger"	-35.916667	64.633333
"Chiasmodon_niger"	-10.204167	30.4305
"Chiasmodon_niger"	-25.092787	37.763379
"Chiasmodon_niger"	-67.94845	40.3141
"Chiasmodon_niger"	-33.35	65.25
"Chiasmodon_niger"	-31.5	65.45
"Chiasmodon_niger"	-67.330367	39.9605
"Chiasmodon_niger"	-67.507483	39.960217
"Chiasmodon_niger"	-25.75	59.9
"Chiasmodon_niger"	-28.41667	60.35
"Chiasmodon_niger"	-28.35	60.31667
"Chiasmodon_niger"	-28.43333	60.3
"Chiasmodon_niger"	-31.36667	57.08333
"Chiasmodon_niger"	-34.38334	56.31667
"Chiasmodon_niger"	-36.46667	55.46667
"Chiasmodon_niger"	-36.3	55.33333
"Chiasmodon_niger"	-36.75	53.13334
"Chiasmodon_niger"	-36.78333	53.18333
"Chiasmodon_niger"	-35.95	52.75
"Chiasmodon_niger"	-31.96667	52.56667
"Chiasmodon_niger"	-30.55	52.85
"Chiasmodon_niger"	-37.5	50.6
"Chiasmodon_niger"	-37.51667	50.35
"Chiasmodon_niger"	-28.68333	49.25
"Chiasmodon_niger"	-28.71667	49.2
"Chiasmodon_niger"	-29.51667	47.96667
"Chiasmodon_niger"	-29.21667	47.83333
"Chiasmodon_niger"	-27.73333	42.88334
"Chiasmodon_niger"	-27.88333	42.31667
"Chiasmodon_niger"	-27.95	42.31667
"Chiasmodon_niger"	-29.3	42.91667
"Chiasmodon_niger"	-29.46667	42.78333
"Chiasmodon_niger"	-29.53333	42.78333
"Chiasmodon_niger"	-30.2	42.68333
"Chiasmodon_niger"	-30.15	42.46667
"Chiasmodon_niger"	-30	41.76667
"Chiasmodon_niger"	-30	41.71667
"Chiasmodon_niger"	-29.91667	41.56667
"Chiasmodon_niger"	-29.9	41.46667
"Chiasmodon_niger"	-28.25	41.3
"Chiasmodon_niger"	-30.08333	42.78333
"Chiasmodon_niger"	-25.83333	52.86666
"Chiasmodon_niger"	-30.21667	42.21667
"Chiasmodon_niger"	-64.0508	42.691667
"Chiasmodon_niger"	-28.23333	41.23333
"Chiasmodon_niger"	-28.55	43.03333
"Chiasmodon_niger"	-30.41667	51.91667
"Chiasmodon_niger"	-27.026029	40.298072
"Chiasmodon_niger"	-27.121537	40.2263
"Chiasmodon_niger"	-53.616667	64.05
"Chiasmodon_niger"	-56.166667	65.166667
"Chiasmodon_niger"	-10.7225	31.2285
"Chiasmodon_niger"	-10.955	30.917
"Chiasmodon_niger"	-9.883333	32.403167
"Chiasmodon_niger"	-10.7315	31.253167
"Chiasmodon_niger"	-29.35066	37.997214
"Chiasmodon_niger"	-67.45462	39.820377
"Chiasmodon_niger"	-67.612442	39.946663
"Chiasmodon_niger"	-68.06	39.93
"Chiasmodon_niger"	-68.09	40.08
"Chiasmodon_niger"	-67.99	39.98
"Chiasmodon_niger"	-67.86	40.08
"Chiasmodon_niger"	-67.33	40.08
"Chiasmodon_niger"	-67.24	40.29
"Chiasmodon_niger"	-66.74	40.38
"Chiasmodon_niger"	-66.56667	40.69167
"Chiasmodon_niger"	-66.59	40.71
"Chiasmodon_niger"	-25.190622	36.927084
"Chiasmodon_niger"	-69.996399	39.5672
"Chiasmodon_niger"	-70.2161	39.6506
"Chiasmodon_niger"	-70.6833	39.8
"Chiasmodon_niger"	-28.371035	38.403382
"Chiasmodon_niger"	-57.516667	64.333333
"Chiasmodon_niger"	-10.03333	59.21667
"Chiasmodon_niger"	-28.295	29.8917
"Chiasmodon_niger"	-56.908	45.014833
"Chiasmodon_niger"	-57.084833	44.5475
"Chiasmodon_niger"	-11.48333	54.7
"Chiasmodon_niger"	-61.5958	42.762501
"Chiasmodon_niger"	-71.51	39.89
"Chiasmodon_niger"	-70.79	39.96
"Chiasmodon_niger"	-56.216667	63.716667
"Chiasmodon_niger"	-55.683333	64.083333
"Chiasmodon_niger"	-57.266667	64.316667
"Chiasmodon_niger"	-55.983333	64.083333
"Chiasmodon_niger"	-57.65	64.25
"Chiasmodon_niger"	-55.75	64.366667
"Chiasmodon_niger"	-57.133333	63.85
"Chiasmodon_niger"	-57.35	64.883333
"Chiasmodon_niger"	-28.487	38.549
"Chiasmodon_niger"	-28.514	38.467
"Chiasmodon_niger"	-30	65.75
"Chiasmodon_niger"	-56.15	63.933333
"Chiasmodon_niger"	-54.466667	63.716667
"Chiasmodon_niger"	-55.816667	64.983333
"Chiasmodon_niger"	-55.633333	64.45
"Chiasmodon_niger"	-55.633333	64.333333
"Chiasmodon_niger"	-30.45	66.283333
"Chiasmodon_niger"	-55.75	63.783333
"Chiasmodon_niger"	-54.083333	63.533333
"Chiasmodon_niger"	-56.05	63.7
"Chiasmodon_niger"	-56.666667	64.416667
"Chiasmodon_niger"	-54.1	63.166667
"Chiasmodon_niger"	-53.9	63.433333
"Chiasmodon_niger"	-54.333333	63.316667
"Chiasmodon_niger"	-54.366667	63.55
"Chiasmodon_niger"	-54.566667	64.033333
"Chiasmodon_niger"	-54.6	64.133333
"Chiasmodon_niger"	-54.433333	63.583333
"Chiasmodon_niger"	-56.583333	64.883333
"Chiasmodon_niger"	-54.416667	63.483333
"Chiasmodon_niger"	-59	43.05
"Chiasmodon_niger"	-59	41.31667
"Chiasmodon_niger"	-63.5667	42.566666
"Chiasmodon_niger"	-8.366667	59.933333
"Chiasmodon_niger"	-55.983333	63.45
"Chiasmodon_niger"	-63	42.466667
"Chiasmodon_niger"	-57.5	40.96667
"Chiasmodon_niger"	-57.46667	41.25
"Chiasmodon_niger"	-18.066	57.65
"Chiasmodon_niger"	-18.15	57.583
"Chiasmodon_niger"	-17.983333	57.616667
"Chiasmodon_niger"	-18.083333	57.766667
"Chiasmodon_niger"	-17.783333	57.666667
"Chiasmodon_niger"	-18.09	57.6367
"Chiasmodon_niger"	-18.0867	57.7633
"Chiasmodon_niger"	-17.785	57.6633
"Chiasmodon_niger"	-18.166	54.783
"Chiasmodon_niger"	-18.433333	54.516667
"Chiasmodon_niger"	-18.466667	54.6
"Clupea_harengus"	-4.137844	51.641892
"Clupea_harengus"	-59.804722	56.496944
"Clupea_harengus"	-56.322905	50.054827
"Clupea_harengus"	-66.728279	49.521336
"Clupea_harengus"	-69.97128	41.67135
"Clupea_harengus"	-70.433439	41.616167
"Clupea_harengus"	-68.211096	44.392032
"Clupea_harengus"	-66.582383	45.121819
"Clupea_harengus"	-5.747833	54.920771
"Clupea_harengus"	-64.404641	45.307792
"Clupea_harengus"	-66.752383	44.726392
"Clupea_harengus"	-67.483889	44.609814
"Clupea_harengus"	-67.040411	45.078297
"Clupea_harengus"	-63.621795	46.558722
"Clupea_harengus"	-66.362443	45.119122
"Clupea_harengus"	-63.559603	46.541611
"Clupea_harengus"	-70.007125	41.79935
"Clupea_harengus"	-70.207263	47.514874
"Clupea_harengus"	-9.990472	53.60863
"Clupea_harengus"	-53.562737	47.568972
"Clupea_harengus"	-9.680936	51.861297
"Clupea_harengus"	-1.948102	50.66321
"Clupea_harengus"	-63.521357	44.62076
"Clupea_harengus"	-59.304722	57.241111
"Clupea_harengus"	-69.783543	43.753613
"Clupea_harengus"	-63.617328	44.635
"Clupea_harengus"	-61.74013	49.787223
"Coryphaenoides_rupestris"	-40.422352	62.103115
"Coryphaenoides_rupestris"	-45.724507	48.068604
"Coryphaenoides_rupestris"	-58.0245	44.226833
"Coryphaenoides_rupestris"	-60.716613	62.356866
"Coryphaenoides_rupestris"	-66.54447	40.86228
"Coryphaenoides_rupestris"	-62.37	42.839
"Coryphaenoides_rupestris"	-61.986667	42.845
"Coryphaenoides_rupestris"	-62.963333	42.7885
"Coryphaenoides_rupestris"	-62.368333	42.662167
"Coryphaenoides_rupestris"	-62.7815	42.723
"Coryphaenoides_rupestris"	-63.030833	42.705833
"Coryphaenoides_rupestris"	-63.506667	42.649167
"Coryphaenoides_rupestris"	-63.879167	42.547667
"Coryphaenoides_rupestris"	-63.866167	42.686333
"Coryphaenoides_rupestris"	-9.256833	56.234667
"Coryphaenoides_rupestris"	-9.633167	56.297
"Coryphaenoides_rupestris"	-9.881167	56.292667
"Coryphaenoides_rupestris"	-9.382667	56.206167
"Coryphaenoides_rupestris"	-40.27511	62.12548
"Coryphaenoides_rupestris"	-66.481667	42.370333
"Coryphaenoides_rupestris"	-62.908333	42.817667
"Coryphaenoides_rupestris"	-40.46667	62.21667
"Coryphaenoides_rupestris"	-58.6825	43.940667
"Coryphaenoides_rupestris"	-69.39366	39.85992
"Coryphaenoides_rupestris"	-69.28519	39.8693
